Name,Description,r-testis
ENSG00000259017.1,RP11-561B11.6,0.699192231
ENSG00000223563.1,AP001601.2,0.699173244
ENSG00000268532.1,LINC02135,0.698919166
ENSG00000233433.1,RP1-296G17.3,0.698742928
ENSG00000186660.14,ZFP91,0.698733341
ENSG00000196116.7,TDRD7,0.698723764
ENSG00000247765.2,RP11-32B5.7,0.698651431
ENSG00000226816.2,AC005082.12,0.698425608
ENSG00000255478.1,RP11-867O8.5,0.698273079
ENSG00000233719.4,GOT2P3,0.698174703
ENSG00000201699.1,RNU1-59P,0.698170468
ENSG00000224448.1,GS1-259H13.7,0.698152233
ENSG00000159961.1,OR3A3,0.698107881
ENSG00000240366.1,RPL36AP45,0.697979375
ENSG00000273314.1,RP5-1136G13.2,0.697882248
ENSG00000256682.2,TAS2R12,0.697733991
ENSG00000224897.6,POT1-AS1,0.697676212
ENSG00000280242.1,RP5-1037N22.2,0.697633105
ENSG00000249451.1,RP11-94C24.6,0.69758863
ENSG00000259730.1,CTD-2007H18.1,0.697585309
ENSG00000274397.1,CTD-2540L5.9,0.697144544
ENSG00000169221.13,TBC1D10B,0.697050505
ENSG00000230305.2,AC004980.9,0.697050351
ENSG00000231841.1,FAM192BP,0.696985002
ENSG00000236508.1,ATP13A5-AS1,0.696970038
ENSG00000242852.6,ZNF709,0.69683212
ENSG00000132522.15,GPS2,0.696751714
ENSG00000184389.9,A3GALT2,0.696575983
ENSG00000205940.8,HSP90AB2P,0.696270849
ENSG00000260159.1,RP11-483E23.4,0.696131803
ENSG00000245651.2,RP11-620J15.2,0.696099235
ENSG00000272592.1,RP11-63A2.2,0.696040564
ENSG00000231548.1,OR55B1P,0.695953311
ENSG00000153832.11,FBXO36,0.695897587
ENSG00000107831.12,FGF8,0.69588824
ENSG00000229083.1,PSMA6P2,0.695563022
ENSG00000258802.1,RP11-589M4.2,0.695433888
ENSG00000198948.11,MFAP3L,0.695266436
ENSG00000251088.1,RP11-325B23.2,0.695243589
ENSG00000254596.1,CTD-3074O7.7,0.694880762
ENSG00000228212.1,OFD1P17,0.694878392
ENSG00000275562.1,RP11-3K24.3,0.694480171
ENSG00000275191.1,RP11-36I17.2,0.694432138
ENSG00000255426.1,CTD-2210P24.2,0.694370635
ENSG00000244671.3,RN7SL280P,0.694325356
ENSG00000236307.2,EEF1E1P1,0.694311669
ENSG00000228010.5,AC073343.13,0.694042526
ENSG00000233144.1,RP11-537A6.9,0.693973185
ENSG00000104973.16,MED25,0.69376597
ENSG00000249176.1,RP11-304F15.5,0.693690091
ENSG00000163636.10,PSMD6,0.693505166
ENSG00000221883.2,ARIH2OS,0.693349533
ENSG00000245904.3,RP11-796E2.4,0.693316915
ENSG00000248409.1,KB-1269D1.8,0.693158026
ENSG00000272799.1,RP11-474N24.6,0.693155344
ENSG00000171853.15,TRAPPC12,0.693076314
ENSG00000157456.7,CCNB2,0.693018587
ENSG00000161996.18,WDR90,0.692954398
ENSG00000090372.14,STRN4,0.692918732
ENSG00000188542.9,DUSP28,0.692876802
ENSG00000228807.1,MRPS18CP6,0.692831909
ENSG00000236778.7,INTS6-AS1,0.692771327
ENSG00000238045.9,AC009133.12,0.692691599
ENSG00000235619.1,RPL36AP33,0.692603875
ENSG00000244355.7,LY6G6D,0.692576198
ENSG00000177468.6,OLIG3,0.692510303
ENSG00000160813.6,PPP1R35,0.692490296
ENSG00000235992.1,GRAMD4P2,0.692461254
ENSG00000122824.10,NUDT10,0.692418594
ENSG00000197566.9,ZNF624,0.69237604
ENSG00000232056.1,AC092687.4,0.692365308
ENSG00000198925.10,ATG9A,0.692344615
ENSG00000182793.11,GSTA5,0.692308813
ENSG00000229358.3,DPY19L1P1,0.692254989
ENSG00000228195.2,RPL5P27,0.692205865
ENSG00000185269.11,NOTUM,0.692055224
ENSG00000250938.5,RP11-679C8.2,0.69203162
ENSG00000202379.1,SNORA70,0.691938435
ENSG00000232125.2,DYTN,0.691836382
ENSG00000225099.1,ATP6V1E1P1,0.691724767
ENSG00000160188.9,RSPH1,0.691642411
ENSG00000227684.2,CROCCP4,0.691632394
ENSG00000182134.15,TDRKH,0.691520471
ENSG00000237804.1,HNRNPA1P39,0.691511562
ENSG00000128881.16,TTBK2,0.691478792
ENSG00000236325.1,AC005300.5,0.69129393
ENSG00000234213.1,FHP1,0.691253848
ENSG00000251080.1,RP11-415C15.1,0.691206934
ENSG00000100401.19,RANGAP1,0.690936092
ENSG00000256884.1,RP11-64B16.3,0.690924406
ENSG00000258476.5,LINC02207,0.690920154
ENSG00000229976.1,RP5-1031J8.1,0.690851378
ENSG00000271172.1,RP11-660M5.1,0.690841237
ENSG00000235554.1,AC005822.1,0.690822902
ENSG00000217325.2,PRELID1P1,0.690781285
ENSG00000204623.9,ZNRD1ASP,0.6907749
ENSG00000183690.12,EFHC2,0.690705252
ENSG00000215805.3,RP11-438O11.1,0.690556369
ENSG00000248926.1,RP11-777B9.1,0.690441114
ENSG00000223834.2,RP11-472N13.2,0.690438535
ENSG00000214651.4,RP11-477J21.2,0.690283404
ENSG00000246339.5,EXTL3-AS1,0.69025002
ENSG00000243687.1,RP11-432B6.1,0.690199224
ENSG00000264895.1,RP11-421E14.2,0.690089115
ENSG00000010072.15,SPRTN,0.689743665
ENSG00000227128.4,LBX1-AS1,0.689742261
ENSG00000243629.1,LINC00880,0.689666217
ENSG00000240972.1,MIF,0.689141807
ENSG00000258907.2,RP11-644F5.15,0.689065989
ENSG00000156521.13,TYSND1,0.689011193
ENSG00000179008.8,C14orf39,0.688999048
ENSG00000121690.10,DEPDC7,0.688879835
ENSG00000234373.1,SNX18P7,0.688839058
ENSG00000283597.2,FAM169B,0.68876089
ENSG00000133105.7,RXFP2,0.688742356
ENSG00000282935.1,DUX4L34,0.688713094
ENSG00000255909.1,PDCD5P1,0.688513436
ENSG00000101883.4,RHOXF1,0.688467937
ENSG00000265354.3,TIMM23,0.688460371
ENSG00000181135.15,ZNF707,0.688368886
ENSG00000227946.1,AC007383.3,0.688368443
ENSG00000163818.16,LZTFL1,0.688215469
ENSG00000244752.2,CRYBB2,0.688158981
ENSG00000232702.3,RP3-437C15.1,0.688133809
ENSG00000226148.1,SLC25A39P1,0.688120203
ENSG00000145107.15,TM4SF19,0.687956683
ENSG00000250392.2,RP11-700N1.1,0.687575068
ENSG00000259768.5,RP5-991G20.1,0.687493435
ENSG00000251204.1,CTC-278L1.1,0.687415055
ENSG00000199666.2,U3,0.687401666
ENSG00000235271.5,LINC01422,0.687359895
ENSG00000268834.1,OR7A1P,0.687332821
ENSG00000149635.2,OCSTAMP,0.687326912
ENSG00000270704.3,RP11-701H24.5,0.687276969
ENSG00000225413.2,AP000345.4,0.687272801
ENSG00000141431.10,ASXL3,0.687158284
ENSG00000177212.3,OR2T33,0.686866208
ENSG00000230951.1,GPS2P2,0.686771588
ENSG00000232829.3,GSTO3P,0.686762632
ENSG00000272146.5,ARF4-AS1,0.686700424
ENSG00000247679.2,RP11-1277A3.1,0.686659384
ENSG00000258968.2,RP11-829H16.5,0.686616986
ENSG00000267049.1,AC002398.13,0.686503924
ENSG00000213434.2,VTI1BP2,0.686497774
ENSG00000237911.2,SRP68P3,0.68640423
ENSG00000178752.15,ERFE,0.68634064
ENSG00000276744.1,CTD-2562G15.3,0.686133456
ENSG00000255084.1,RP11-843A23.1,0.685964079
ENSG00000240729.1,CTD-2301A4.3,0.685854543
ENSG00000204463.12,BAG6,0.685694012
ENSG00000245468.3,RP11-367J11.3,0.685628562
ENSG00000123496.7,IL13RA2,0.685442886
ENSG00000281937.1,RP3-510D11.4,0.685437037
ENSG00000267522.1,LINC01864,0.685417564
ENSG00000004487.15,KDM1A,0.685363231
ENSG00000271482.1,CTB-152G17.4,0.685258689
ENSG00000230109.1,RP11-275N1.1,0.685116241
ENSG00000253223.1,RP11-409C19.2,0.685021215
ENSG00000223807.1,BOLA3P4,0.685008247
ENSG00000197376.2,OR8S1,0.684867541
ENSG00000266613.1,RFWD2P1,0.684747717
ENSG00000265158.1,LRRC37A7P,0.684641063
ENSG00000272395.7,IFNL4,0.684443815
ENSG00000248240.1,RP11-159F24.5,0.68432911
ENSG00000154240.16,CEP112,0.684289347
ENSG00000225423.1,TNPO1P1,0.684283971
ENSG00000245311.2,ARNTL2-AS1,0.684229394
ENSG00000166860.2,ZBTB39,0.684226684
ENSG00000183655.12,KLHL25,0.684194069
ENSG00000171421.12,MRPL36,0.68419029
ENSG00000254500.1,RANP3,0.684005291
ENSG00000184207.8,PGP,0.683822373
ENSG00000126870.15,WDR60,0.683755689
ENSG00000212916.4,MAP10,0.683728906
ENSG00000242375.1,RP11-498P14.3,0.683718826
ENSG00000228235.1,AP001476.4,0.683650053
ENSG00000270022.3,RNU12,0.683612173
ENSG00000241095.1,CYP51A1P1,0.683537953
ENSG00000243297.2,RPL31P61,0.68351865
ENSG00000277232.2,GTSE1-AS1,0.683491285
ENSG00000226070.1,RP11-552E20.4,0.683440808
ENSG00000230911.1,PPIHP1,0.683232524
ENSG00000188124.2,OR2AG2,0.683217676
ENSG00000177640.15,CASC2,0.683151962
ENSG00000183154.1,RP11-863K10.7,0.682971943
ENSG00000261461.1,UBE2MP1,0.682837565
ENSG00000106012.17,IQCE,0.682759153
ENSG00000283023.1,FRG1GP,0.682515275
ENSG00000258798.1,RP11-895M11.3,0.682477363
ENSG00000205482.9,SPDYE18,0.68242692
ENSG00000204706.14,MAMDC2-AS1,0.682395781
ENSG00000273816.1,RP11-85B7.5,0.682324757
ENSG00000160973.7,FOXH1,0.682098131
ENSG00000259582.3,RP11-461F11.3,0.681748447
ENSG00000125454.11,SLC25A19,0.681439091
ENSG00000267533.1,RP11-815J4.7,0.68124811
ENSG00000258231.5,RP11-362K2.2,0.681132507
ENSG00000055130.15,CUL1,0.68108902
ENSG00000256972.1,AP000462.3,0.680913617
ENSG00000186300.11,ZNF555,0.680655027
ENSG00000204624.7,DISP3,0.680626527
ENSG00000256518.3,RP11-807H22.5,0.680619373
ENSG00000237976.1,RP11-126K1.6,0.680406576
ENSG00000176681.14,LRRC37A,0.680312434
ENSG00000114124.2,GRK7,0.680297225
ENSG00000120211.4,INSL4,0.680117732
ENSG00000213070.3,HMGB3P6,0.680023175
ENSG00000247735.2,CTD-2574D22.2,0.67963795
ENSG00000260992.1,DOCK9-AS2,0.679609649
ENSG00000104237.7,RP1,0.679383311
ENSG00000229427.1,ANKRD26P4,0.679320834
ENSG00000253642.5,RP11-317N12.1,0.679319684
ENSG00000188488.13,SERPINA5,0.679241087
ENSG00000227805.1,RPL21P90,0.67914088
ENSG00000233712.1,RP4-801G22.3,0.678908032
ENSG00000212418.1,RNY4P36,0.678764586
ENSG00000224184.5,MIR3681HG,0.678740377
ENSG00000131944.9,FAAP24,0.678720996
ENSG00000146872.17,TLK2,0.678714963
ENSG00000105072.8,C19orf44,0.678544241
ENSG00000248848.1,PPBPP2,0.678501889
ENSG00000253855.1,AC133633.1,0.678492521
ENSG00000207357.1,RNU6-2,0.678310848
ENSG00000197549.9,PRAMENP,0.678269498
ENSG00000226648.1,PLCG1-AS1,0.677859399
ENSG00000237370.1,AC010907.2,0.677805808
ENSG00000272769.1,RP11-725P16.2,0.677805508
ENSG00000251152.1,RP11-281P23.1,0.677709672
ENSG00000162441.11,LZIC,0.677459
ENSG00000258474.1,RP11-187E13.1,0.67679351
ENSG00000237336.1,RP11-230L22.4,0.676566628
ENSG00000253730.1,RP11-893F2.13,0.67652534
ENSG00000231419.6,LINC00689,0.67648777
ENSG00000112304.10,ACOT13,0.676391404
ENSG00000177047.6,IFNW1,0.676365536
ENSG00000283525.1,LLNLR-271C9.1,0.676154611
ENSG00000273604.1,EPOP,0.676029191
ENSG00000257557.2,RP11-84G21.1,0.675836119
ENSG00000170324.20,FRMPD2,0.675792442
ENSG00000253203.6,GUSBP3,0.675611947
ENSG00000232202.1,AC098824.6,0.675597446
ENSG00000275381.1,RP11-401N16.2,0.675591532
ENSG00000226083.5,SLC39A12-AS1,0.675580388
ENSG00000226180.3,RP11-278A23.1,0.675532066
ENSG00000224895.1,VPS26BP1,0.675403
ENSG00000272273.1,XXbac-BPG252P9.10,0.675354983
ENSG00000134532.15,SOX5,0.675285486
ENSG00000240704.1,KLF7P1,0.675266675
ENSG00000242952.1,RPSAP3,0.675192244
ENSG00000179600.3,GPHB5,0.674888786
ENSG00000137200.12,CMTR1,0.674825759
ENSG00000182329.12,KIAA2012,0.674611052
ENSG00000250407.1,CTB-99A3.1,0.674598397
ENSG00000066855.15,MTFR1,0.674554122
ENSG00000144199.11,FAHD2B,0.674518013
ENSG00000167981.5,ZNF597,0.674436289
ENSG00000165188.13,RNF183,0.674330993
ENSG00000076770.14,MBNL3,0.674314255
ENSG00000255624.2,RP11-564D11.3,0.674251253
ENSG00000259002.2,RP11-671J11.7,0.673961501
ENSG00000180383.3,DEFB124,0.673894544
ENSG00000262585.1,LINC01979,0.673810355
ENSG00000198454.2,PRR31,0.673789204
ENSG00000170264.12,FAM161A,0.673779268
ENSG00000266265.2,KLF14,0.673777853
ENSG00000251224.1,CNOT10-AS1,0.673749526
ENSG00000140470.13,ADAMTS17,0.673631656
ENSG00000129538.13,RNASE1,0.673623096
ENSG00000120709.10,FAM53C,0.67346694
ENSG00000278655.1,KB-1572G7.5,0.673427701
ENSG00000271494.1,CTB-23I7.3,0.673339209
ENSG00000268235.6,TCP11X1,0.6733191
ENSG00000152611.11,CAPSL,0.673252382
ENSG00000162139.9,NEU3,0.673238384
ENSG00000172943.19,PHF8,0.673045719
ENSG00000187626.8,ZKSCAN4,0.673008278
ENSG00000260576.1,EIF5A2P1,0.672918889
ENSG00000251139.2,RP11-701P16.2,0.672755315
ENSG00000167173.18,C15orf39,0.672706822
ENSG00000249333.1,LL22NC03-23C6.12,0.672677774
ENSG00000170484.9,KRT74,0.672539235
ENSG00000172058.15,SERF1A,0.672453538
ENSG00000229048.5,DUTP1,0.672443973
ENSG00000166024.13,R3HCC1L,0.672293266
ENSG00000266601.1,RP11-6N17.3,0.671975257
ENSG00000183763.8,TRAIP,0.671729434
ENSG00000269779.1,CTD-2542C24.2,0.671676146
ENSG00000119965.12,C10orf88,0.67157021
ENSG00000267286.1,RP11-794M8.2,0.671342914
ENSG00000258561.1,RP11-72M17.1,0.671323992
ENSG00000155428.12,TRIM74,0.671104939
ENSG00000161850.2,KRT82,0.671014773
ENSG00000166664.13,CHRFAM7A,0.671004665
ENSG00000236653.2,LINC01923,0.670858286
ENSG00000251441.2,RTEL1P1,0.670792269
ENSG00000284373.1,RP11-321E2.6,0.670409797
ENSG00000250326.1,RP11-284M14.1,0.67024885
ENSG00000231422.2,LINC01516,0.67022409
ENSG00000249502.1,AC006160.5,0.670139205
ENSG00000125827.8,TMX4,0.670096348
ENSG00000151693.9,ASAP2,0.670054227
ENSG00000261537.1,RP11-319G9.5,0.670042951
ENSG00000228038.1,VN1R51P,0.669968823
ENSG00000231435.1,AC011747.3,0.669897436
ENSG00000253555.1,RP11-16E18.1,0.669821287
ENSG00000147592.8,LACTB2,0.669751929
ENSG00000261838.5,RP11-303E16.6,0.669719599
ENSG00000065457.10,ADAT1,0.669612506
ENSG00000179935.9,LINC00652,0.669600865
ENSG00000213123.10,TCTEX1D2,0.669373933
ENSG00000027644.4,INSRR,0.669303024
ENSG00000177602.5,GSG2,0.669284106
ENSG00000268543.1,CTD-2619J13.16,0.669254706
ENSG00000270095.1,RP11-214K3.18,0.669236809
ENSG00000108961.13,RANGRF,0.669149014
ENSG00000271072.1,PHBP20,0.668949572
ENSG00000056291.17,NPFFR2,0.668937437
ENSG00000224593.1,RP11-30B1.1,0.668914329
ENSG00000258429.1,PDF,0.668867888
ENSG00000015568.12,RGPD5,0.668501307
ENSG00000162344.3,FGF19,0.66846705
ENSG00000267141.1,CTB-31O20.8,0.668414276
ENSG00000280029.3,CH17-140K24.2,0.668346252
ENSG00000184895.7,SRY,0.66812919
ENSG00000110713.15,NUP98,0.667723744
ENSG00000105173.13,CCNE1,0.667604638
ENSG00000272906.1,RP11-533E19.7,0.667279962
ENSG00000261033.1,RP11-209D14.2,0.66724669
ENSG00000228725.3,MTND2P12,0.66715758
ENSG00000167346.7,MMP26,0.66714859
ENSG00000227742.1,CALR4P,0.667025864
ENSG00000154898.15,CCDC144CP,0.666992521
ENSG00000227155.7,RP11-165F24.3,0.666978898
ENSG00000225775.1,RP11-354I10.1,0.666906094
ENSG00000227773.1,ASH1L-IT1,0.666756592
ENSG00000242113.3,RN7SL124P,0.666655967
ENSG00000139697.13,SBNO1,0.666628205
ENSG00000276756.4,CH17-125A10.1,0.666599717
ENSG00000264107.1,RP11-848P1.5,0.666577707
ENSG00000233483.2,CTD-2020K17.4,0.666272185
ENSG00000163808.16,KIF15,0.666124307
ENSG00000125459.14,MSTO1,0.666098731
ENSG00000248406.1,CTD-3105H18.4,0.666088062
ENSG00000237810.3,CTD-2571E19.3,0.665972294
ENSG00000179270.6,C2orf71,0.665955898
ENSG00000273523.1,RP11-248G5.9,0.665927039
ENSG00000256484.1,RP13-507P19.1,0.665654991
ENSG00000229400.1,RP11-3L21.2,0.665652789
ENSG00000226359.1,ACTG1P24,0.665632757
ENSG00000276289.4,KCNE1B,0.665602068
ENSG00000196236.12,XPNPEP3,0.66547537
ENSG00000196418.12,ZNF124,0.665459865
ENSG00000247708.7,STX18-AS1,0.665180594
ENSG00000108559.11,NUP88,0.66508291
ENSG00000250221.1,KRT8P32,0.665013345
ENSG00000102098.17,SCML2,0.664969106
ENSG00000233799.1,AC139887.4,0.664930009
ENSG00000223893.1,GNL2P1,0.664893841
ENSG00000119203.13,CPSF3,0.664866769
ENSG00000228877.2,RP11-473E2.4,0.664851785
ENSG00000224222.1,RP11-262I2.2,0.664821892
ENSG00000276715.4,YWHAEP7,0.664677784
ENSG00000235651.1,AC064850.4,0.664613421
ENSG00000169297.7,NR0B1,0.664593623
ENSG00000241717.1,VWFP1,0.664478652
ENSG00000248511.1,RP11-9B6.1,0.664403801
ENSG00000273979.1,Metazoa_SRP,0.664228788
ENSG00000254258.1,RP11-398H6.1,0.664228718
ENSG00000170160.17,CCDC144A,0.664197469
ENSG00000102543.14,CDADC1,0.664170677
ENSG00000250928.1,CTB-161M19.2,0.66415892
ENSG00000235492.1,LINC01221,0.664102792
ENSG00000121621.6,KIF18A,0.663945319
ENSG00000244712.1,RP11-874G11.1,0.663784419
ENSG00000266527.1,RP11-138P22.1,0.663716593
ENSG00000154957.13,ZNF18,0.663706891
ENSG00000229642.1,AC027119.1,0.663635021
ENSG00000206585.1,RNVU1-7,0.663616931
ENSG00000280406.1,RP11-379L18.2,0.663392533
ENSG00000135045.6,C9orf40,0.663296563
ENSG00000267028.1,TCF4-AS1,0.663251716
ENSG00000214511.3,HIGD1C,0.663076909
ENSG00000139223.2,ANP32D,0.662946548
ENSG00000198270.12,TMEM116,0.662829412
ENSG00000253816.3,RP11-1415C14.3,0.662791692
ENSG00000257156.1,RP11-13A1.3,0.662764008
ENSG00000226677.3,IGBP1P1,0.662551878
ENSG00000235399.1,RP11-204P2.3,0.662305746
ENSG00000183346.6,C10orf107,0.662166123
ENSG00000234789.1,RP11-483H20.4,0.662135868
ENSG00000235688.2,AC116614.1,0.661905166
ENSG00000240889.1,NDUFB2-AS1,0.661904938
ENSG00000246705.4,H2AFJ,0.661884659
ENSG00000218350.1,LYPLA1P3,0.661862419
ENSG00000141428.16,C18orf21,0.661758263
ENSG00000230221.2,RP11-173G21.1,0.661630635
ENSG00000229221.1,HNRNPA1P66,0.661542543
ENSG00000274346.1,RP11-40B20.1,0.66148294
ENSG00000092020.10,PPP2R3C,0.661416542
ENSG00000235191.1,NUCB1-AS1,0.661333724
ENSG00000267055.1,RP11-486P11.1,0.661239344
ENSG00000229616.2,RP11-369J21.11,0.661126995
ENSG00000248554.1,RP11-159F24.6,0.660967478
ENSG00000258940.2,RP11-407N17.5,0.660679427
ENSG00000231193.1,RP11-462B18.2,0.660673285
ENSG00000239570.1,SETP11,0.660632144
ENSG00000213962.2,API5P2,0.660615644
ENSG00000187950.8,OVCH1,0.660502827
ENSG00000100056.11,DGCR14,0.660315884
ENSG00000212978.6,AC016747.3,0.66030553
ENSG00000212939.2,RP1-29C18.10,0.660188129
ENSG00000278797.1,LLNLR-276E7.1,0.660187586
ENSG00000253273.2,RP11-99A14.1,0.660139358
ENSG00000280920.1,HPVC1,0.660067333
ENSG00000260395.1,CTD-2649C14.1,0.660017575
ENSG00000231081.1,RP4-760C5.3,0.659913009
ENSG00000185666.14,SYN3,0.659801251
ENSG00000230576.1,OR6R1P,0.659726035
ENSG00000163904.12,SENP2,0.659707328
ENSG00000227265.2,AC073464.4,0.659505872
ENSG00000223947.1,AC016738.4,0.659466872
ENSG00000272702.1,RP11-44N22.3,0.659335918
ENSG00000263946.1,RP11-434D2.11,0.659322046
ENSG00000118900.14,UBN1,0.659246132
ENSG00000254622.1,NAV2-AS4,0.659193894
ENSG00000235726.5,AC010148.1,0.659147735
ENSG00000232671.5,RP11-126K1.2,0.659109947
ENSG00000167360.4,OR51Q1,0.659024988
ENSG00000168904.14,LRRC28,0.658824641
ENSG00000157703.15,SVOPL,0.658737178
ENSG00000230515.1,AC092580.3,0.658637416
ENSG00000280739.2,EIF1B-AS1,0.658635124
ENSG00000225833.1,GS1-594A7.3,0.65851893
ENSG00000075975.15,MKRN2,0.658462749
ENSG00000204856.11,FAM216A,0.658427795
ENSG00000274259.2,XXbac-BPG294E21.9,0.658399193
ENSG00000013810.18,TACC3,0.658287288
ENSG00000235669.1,AC004593.3,0.658240067
ENSG00000142182.8,DNMT3L,0.65821464
ENSG00000254404.1,RP11-703H8.9,0.657795353
ENSG00000107593.16,PKD2L1,0.657048638
ENSG00000213414.3,CTB-47B8.5,0.657025694
ENSG00000237133.1,AC020594.5,0.656921208
ENSG00000182973.18,CNOT10,0.656858559
ENSG00000224023.10,FLJ37035,0.656714906
ENSG00000256630.1,RP11-428I12.1,0.656495909
ENSG00000231551.8,RP11-495P10.1,0.65646201
ENSG00000165935.9,SMCO2,0.656356999
ENSG00000269540.1,CTD-2126E3.5,0.656328652
ENSG00000250699.1,AP000892.4,0.656025972
ENSG00000188933.14,USP32P1,0.655998108
ENSG00000283045.1,RP11-764D10.2,0.655990629
ENSG00000140057.8,AK7,0.655896686
ENSG00000261714.2,CTD-2562G15.2,0.655884974
ENSG00000223806.7,LINC00114,0.655844094
ENSG00000177800.2,TMEM78,0.655443597
ENSG00000176809.10,LRRC37A3,0.655413742
ENSG00000253210.1,RP11-809O17.1,0.655309865
ENSG00000082196.20,C1QTNF3,0.65530951
ENSG00000258090.1,RP11-734E19.1,0.65523086
ENSG00000259050.2,CHORDC2P,0.655157677
ENSG00000258511.1,RP11-61O1.2,0.65514187
ENSG00000275140.1,CH17-478G19.2,0.655099215
ENSG00000254164.1,CTB-33O18.2,0.654938007
ENSG00000178852.15,EFCAB13,0.654768952
ENSG00000237491.8,RP11-206L10.9,0.654737194
ENSG00000226440.7,RP11-506B6.6,0.654700169
ENSG00000226125.1,LINC01907,0.654486561
ENSG00000244371.2,PFN1P8,0.654472819
ENSG00000204556.4,CTD-2514C3.1,0.654372058
ENSG00000257761.1,RP11-186F10.2,0.654092641
ENSG00000145331.13,TRMT10A,0.65403834
ENSG00000144847.12,IGSF11,0.65400087
ENSG00000272948.2,AP001412.1,0.653972089
ENSG00000257226.1,CTD-2252P21.1,0.653914632
ENSG00000275417.1,RP11-844G16.3,0.653839216
ENSG00000227225.1,MTND1P14,0.653743562
ENSG00000215873.2,FEN1P1,0.653691972
ENSG00000229336.1,AP000568.2,0.653626132
ENSG00000169594.13,BNC1,0.653526188
ENSG00000138378.17,STAT4,0.653490895
ENSG00000230321.1,MTCO2P27,0.653480137
ENSG00000179361.17,ARID3B,0.653451986
ENSG00000233228.1,LPCAT2BP,0.653401411
ENSG00000180938.5,ZNF572,0.653248369
ENSG00000231952.3,DPY19L1P2,0.653195767
ENSG00000108641.14,B9D1,0.653146187
ENSG00000277930.1,RP11-122L9.1,0.653072972
ENSG00000201496.1,RN7SKP275,0.652905301
ENSG00000178162.8,FAR2P2,0.652814586
ENSG00000237233.2,TMEM26-AS1,0.652724266
ENSG00000152147.10,GEMIN6,0.652723779
ENSG00000133488.14,SEC14L4,0.65271892
ENSG00000251689.1,RP11-478C6.5,0.652483671
ENSG00000184307.14,ZDHHC23,0.652366658
ENSG00000136522.13,MRPL47,0.652342593
ENSG00000236665.1,AC114808.2,0.651851433
ENSG00000146426.17,TIAM2,0.651835014
ENSG00000187258.13,NPSR1,0.651796135
ENSG00000116191.17,RALGPS2,0.651761165
ENSG00000230086.1,VN1R96P,0.651613094
ENSG00000233625.1,RP5-905G11.3,0.651540185
ENSG00000272872.1,LL22NC03-N14H11.1,0.651240464
ENSG00000124702.17,KLHDC3,0.650926114
ENSG00000186509.4,OR9Q1,0.650887684
ENSG00000232380.1,ZDHHC20P4,0.650885311
ENSG00000155868.7,MED7,0.650809399
ENSG00000214561.3,RBBP4P4,0.650800111
ENSG00000276832.1,RP11-187C18.4,0.650694819
ENSG00000163655.15,GMPS,0.650603396
ENSG00000253526.1,RP11-152P17.3,0.650440735
ENSG00000267757.4,EML2-AS1,0.650408123
ENSG00000186496.10,ZNF396,0.650404562
ENSG00000204104.11,TRAF3IP1,0.65037356
ENSG00000237154.2,MCFD2P1,0.650311848
ENSG00000138795.9,LEF1,0.650196035
ENSG00000259122.2,TVP23BP1,0.65018194
ENSG00000204428.12,LY6G5C,0.649973474
ENSG00000253664.1,RP11-401H2.1,0.649901816
ENSG00000244468.1,RP11-206M11.7,0.649863511
ENSG00000250492.1,INTS6P1,0.649714806
ENSG00000200502.1,Y_RNA,0.64969159
ENSG00000169981.10,ZNF35,0.649690127
ENSG00000249742.1,RP11-217E13.1,0.64936634
ENSG00000156194.17,PPEF2,0.649353771
ENSG00000259216.2,RP11-227D13.2,0.649289123
ENSG00000238043.1,RP11-699L21.2,0.649238571
ENSG00000233755.1,RP4-799D16.1,0.649216583
ENSG00000230091.6,TMEM254-AS1,0.649186807
ENSG00000275880.1,RP11-90L1.8,0.649030547
ENSG00000269681.1,CTD-3187F8.6,0.648645588
ENSG00000120647.9,CCDC77,0.648608525
ENSG00000007047.14,MARK4,0.648483288
ENSG00000101003.9,GINS1,0.64827129
ENSG00000221676.1,RNU6ATAC,0.648203115
ENSG00000100593.17,ISM2,0.648066434
ENSG00000188558.5,OR2G6,0.64805112
ENSG00000111639.7,MRPL51,0.647911187
ENSG00000230843.1,RP11-380D15.3,0.647833301
ENSG00000266075.2,RN7SL574P,0.647758629
ENSG00000105771.13,SMG9,0.647751389
ENSG00000150175.13,FRMPD2B,0.647688182
ENSG00000258839.3,MC1R,0.647556012
